type_id,type_name,category_id,category_name,group_id,group_name,primary_index,sub_index
33960,Low-grade Snake Beta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33961,Low-grade Snake Delta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33962,Low-grade Snake Epsilon,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33963,Low-grade Snake Gamma,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33964,Low-grade Snake Omega,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33965,Low-grade Talisman Alpha,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33966,Low-grade Talisman Beta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33967,Low-grade Talisman Delta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33968,Low-grade Talisman Epsilon,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33969,Low-grade Talisman Gamma,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33970,Low-grade Talisman Omega,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33971,Low-grade Virtue Alpha,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33972,Low-grade Virtue Beta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33973,Low-grade Virtue Delta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33974,Low-grade Virtue Epsilon,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33975,Low-grade Virtue Gamma,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
33976,Low-grade Virtue Omega,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42145,Low-grade Asklepian Alpha,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42146,Low-grade Asklepian Beta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42200,Low-grade Asklepian Delta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42201,Low-grade Asklepian Epsilon,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42202,Low-grade Asklepian Gamma,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42203,Low-grade Asklepian Omega,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42204,Mid-grade Asklepian Alpha,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42205,Mid-grade Asklepian Beta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42206,Mid-grade Asklepian Gamma,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42207,Mid-grade Asklepian Delta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42208,Mid-grade Asklepian Epsilon,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42209,Mid-grade Asklepian Omega,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42210,High-grade Asklepian Alpha,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42211,High-grade Asklepian Beta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42212,High-grade Asklepian Gamma,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42213,High-grade Asklepian Delta,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42214,High-grade Asklepian Epsilon,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
42215,High-grade Asklepian Omega,20,Implant,300,Cyberimplant,Consumer Price Index,Implants
12304,Angel Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12528,Angel Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12529,Angel Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12530,Angel Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12531,Angel Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12532,Blood Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12533,Blood Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12534,Blood Upper-Tier Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12535,Blood Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12536,Blood Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12537,Serpentis Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12538,Serpentis Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12539,Serpentis Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12540,Serpentis Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12541,Serpentis Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12542,Guristas Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12543,Guristas Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12544,Guristas Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12545,Guristas Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12546,Guristas Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12547,Sansha Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12548,Sansha Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12549,Sansha Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12550,Sansha Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
12551,Sansha Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
15587,Federation Navy Midshipman Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15588,Federation Navy Midshipman Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15589,Federation Navy Midshipman Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15590,Federation Navy Sergeant Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15591,Federation Navy Sergeant Major Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15592,Federation Navy Fleet Captain Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15593,Federation Navy Fleet Major Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15594,Federation Navy Fleet Colonel Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15596,Caldari Navy Midshipman Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15597,Caldari Navy Midshipman Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15598,Caldari Navy Midshipman Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15599,Caldari Navy Captain Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15600,Caldari Navy Captain Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15601,Caldari Navy Captain Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15602,Caldari Navy Commodore Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15604,Caldari Navy Admiral Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15605,Caldari Navy Vice Admiral Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15607,Imperial Navy Midshipman Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15608,Imperial Navy Midshipman Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15609,Imperial Navy Midshipman Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15610,Imperial Navy Sergeant Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15611,Imperial Navy Sergeant Major Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15612,Imperial Navy Captain Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15613,Imperial Navy Major Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15614,Imperial Navy Colonel Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15615,Imperial Navy General Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15617,Ammatar Navy Midshipman Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15618,Ammatar Navy Midshipman Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15619,Ammatar Navy Midshipman Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15620,Ammatar Navy Sergeant Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15621,Ammatar Navy Sergeant Major Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15622,Ammatar Navy Captain Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15623,Ammatar Navy Major Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15625,Republic Fleet Midshipman Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15626,Republic Fleet Midshipman Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15627,Republic Fleet Midshipman Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15628,Republic Fleet Private Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15629,Republic Fleet Private Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15630,Republic Fleet Captain Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15631,Republic Fleet High Captain Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15632,Republic Fleet Commander Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15634,Imperial Navy Squad Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15635,Imperial Navy Raid Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15636,Imperial Navy Sergeant Elite Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15637,Yeni Sarum's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15638,Terachi Tash-Murkon's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15639,Karzo Sarum's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15640,Ammatar Navy Squad Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15641,Ammatar Navy Raid Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15642,Ammatar Navy Sergeant Elite Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15643,Ammatar Navy Fleet Commander Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15645,Jerek Zuomi's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15646,Federation Navy Command Sergeant Major Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15647,Federation Navy Squad Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15648,Federation Navy Raid Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15649,Federation Navy Sergeant Elite Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15650,Federation Navy Fleet Commander Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15653,Caldari Navy Captain Elite Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15654,Caldari Navy Squad Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15655,Caldari Navy Raid Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15656,Caldari Navy Commodore Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15657,Caldari Navy Fleet Commander Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15658,Naiyon Tai's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15659,Mizuma Gomi's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15660,Republic Fleet Private Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15661,Republic Fleet Commander Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15662,Republic Fleet Squad Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15663,Republic Fleet Raid Leader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15664,Republic Fleet Navy Commander Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15666,Republic Fleet Private Elite Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15667,Kali Midez's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15668,Shaqil Dragat's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15669,Imperial Navy General Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15670,Imperial Navy Fleet Commander Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15671,Ammatar Navy Colonel Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15672,Ammatar Navy Major Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15673,Federation Navy Fleet Colonel Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15674,Minmatar Freedom Fighter Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15979,Ammatar Slave Trader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15980,Amarr Empire Slave Trader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15981,Khanid Slave Trader Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15992,Imperial Navy Sergeant Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15993,Ammatar Navy Sergeant Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15994,Federation Navy Sergeant Insignia II,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15996,Caldari Navy Captain Insignia IV,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15997,Republic Fleet Private Insignia IV,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15998,Republic Fleet Private Insignia V,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
15999,Caldari Navy Captain Insignia V,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16000,Imperial Navy Sergeant Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16001,Ammatar Navy Sergeant Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16002,Federation Navy Sergeant Insignia III,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16118,CONCORD Officer Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16119,CONCORD Soldier Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16120,CONCORD Piranha Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16121,CONCORD Panther Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16122,CONCORD Captain Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16123,CONCORD Raptor Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16124,CONCORD Colonel Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16125,CONCORD General Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16179,Khanid Rookie Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16180,Khanid Fighter Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16181,Khanid Elite Fighter Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16182,Khanid Scout Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16183,Khanid Sparrow Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16184,Khanid Officer Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16185,Khanid Hawk Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16186,Khanid Eagle Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16187,Khanid Warbird Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16188,Khanid High Commander Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16189,Khanid Royal Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
16617,CONCORD Star Emblem,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
17190,Angel Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17192,Angel Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17194,Angel Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17196,Angel Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17199,Angel Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17200,Blood Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17201,Blood Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17202,Blood Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17203,Blood Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17204,Blood Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17205,Guristas Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17206,Guristas Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17207,Guristas Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17208,Guristas Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17209,Guristas Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17210,Sansha Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17211,Sansha Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17212,Sansha Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17213,Sansha Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17214,Sansha Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17215,Serpentis Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17216,Serpentis Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17217,Serpentis Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17218,Serpentis Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17219,Serpentis Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17220,Domination Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17221,Domination Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17222,Domination Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17223,Domination Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17224,Domination Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17225,Domination Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17226,Domination Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17227,Domination Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17229,Domination Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17230,Domination Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17231,Dark Blood Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17232,Dark Blood Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17233,Dark Blood Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17234,Dark Blood Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17235,Dark Blood Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17236,Dark Blood Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17237,Dark Blood Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17238,Dark Blood Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17239,Dark Blood Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17240,Dark Blood Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17241,Dread Guristas Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17242,Dread Guristas Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17243,Dread Guristas Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17244,Dread Guristas Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17245,Dread Guristas Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17247,Dread Guristas Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17248,Dread Guristas Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17249,Dread Guristas Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17250,Dread Guristas Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17251,Dread Guristas Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17252,True Sansha Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17253,True Sansha Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17254,True Sansha Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17255,True Sansha Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17256,True Sansha Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17257,True Sansha Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17258,True Sansha Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17259,True Sansha Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17260,True Sansha Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17261,True Sansha Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17262,Shadow Serpentis Brass Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17263,Shadow Serpentis Bronze Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17264,Shadow Serpentis Copper Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17266,Shadow Serpentis Crystal Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17267,Shadow Serpentis Diamond Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17268,Shadow Serpentis Electrum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17269,Shadow Serpentis Palladium Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17270,Shadow Serpentis Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17271,Shadow Serpentis Platinum Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17272,Shadow Serpentis Silver Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17287,Chelm Soran's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17288,Vizan Ankonin's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17289,Selynne Mardakar's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17290,Brokara Ryver's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17291,Cormack Vaaja's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17292,Setele Schellan's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17293,Tuvan Orth's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17294,Brynn Jerdola's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17295,Estamel Tharchon's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17296,Vepas Minimala's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17297,Thon Eney's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17298,Kaikka Peunato's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17299,Draclira Merlonne's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17300,Ahremen Arkah's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17301,Raysere Giant's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17302,Tairei Namazoth's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17303,Tobias Kruzhor's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17304,Gotan Kreiss's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17305,Hakim Stormare's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17306,Mizuro Cybon's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17623,Jenmei's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17630,Imai Kenon's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17642,Raelek's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17743,Uleen Bloodsworn's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17817,Genom Tara's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
17847,Lazarus's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17852,Faramon's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
17999,Ammatar Navy Colonel Insignia I,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
18657,Shimon Jaen's Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
18679,Zelfarios Kashnostramus's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
19663,Jarkon Puman's Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
25239,Blood Gold Tag,17,Commodity,370,Criminal Tags,Consumer Price Index,Insignias
28231,Republic Fleet Navy Rear-Admiral Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
28236,Federation Navy Fleet Rear-Admiral Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
28237,Caldari Navy Fleet Rear-Admiral Insignia,17,Commodity,409,Empire Insignia Drops,Consumer Price Index,Insignias
